id|x|y
53640|120.192247197|32.1379302726
10907|120.164826545|32.1660829995
12249|120.021337734|32.1791653043
12257|121.047128622|31.956867271
12275|121.04969011|31.9566926119
12276|120.831685829|32.1573267198
12869|120.833029828|32.1626744941
27187|120.832221639|32.1617576342
27220|119.639843558|33.6027688625
27239|120.548974613|32.3889528305
27257|119.071729975|31.6012956963
27275|119.052053632|31.639156679
27284|119.049547795|31.6423357357
31663|120.404429235|32.5186190549
35878|120.451114529|32.4776956042
38416|120.442411925|32.4707487223
218|120.174115776|31.586818925
11210|120.172384469|31.5880118933
11857|120.352843061|31.6783309793
11860|120.131979094|31.5653482669
11869|120.334805044|31.5605042914
11878|120.32737824|31.5744990074
11882|119.994962847|31.7001954533
11885|119.639846129|32.3356634231
12502|119.267256205|31.526840076
13701|119.682244307|32.1771889973
13702|119.751446202|32.1871975763
13703|119.183836029|32.0977805329
13704|119.572422812|31.8119554067
13705|119.511979357|31.8233136801
13706|119.76015227|31.9241661317
13707|119.742153346|31.8930368264
26823|119.6301398|31.8689442822
26827|119.626596528|31.9474734257
26833|119.626254028|31.9453642363
26836|119.722957784|31.963060089
26839|119.724243716|31.6658910501
31661|119.726366307|31.6582822766
31662|120.584619012|31.848018472
36123|120.585571322|31.9366197577
36134|120.569901995|31.9617406599
36135|116.907292222|34.7545535497
54401|116.906042505|34.7600525176
54403|116.910031466|34.7580698862
54404|116.906955043|34.7714953379
54405|116.908616508|34.7715877033
54406|116.899493442|34.7862894539
54407|116.893182899|34.7257296827
54408|120.655652018|32.0266237808
54409|120.656478259|32.0235913991
54935|120.656872317|32.0221450854
54936|119.222903058|34.7206394456
54937|119.279932453|34.7177827011
54939|119.36637199|34.6656469578
54940|119.373134454|34.6670996846
54941|119.946557309|34.5554458475
7121|119.501589512|34.5789349579
12139|119.570979018|32.4756978799
12498|119.606283507|32.4760370197
1724|119.664277795|32.4696311987
1731|119.718182912|32.3563278341
1732|119.567029724|32.463621876
1733|119.544352948|32.456128647
1734|119.677725212|32.4731980557
1737|118.895715369|32.0240157422
1747|118.906334989|32.017532809
1819|120.378516382|31.636740675
2143|120.214070443|31.6847042714
2372|120.395248938|31.4928311777
2518|120.14041964|31.5840177711
2713|120.143495026|31.5577206014
2720|120.104399152|31.5501410663
3048|120.11056492|31.5607240399
22827|120.358292969|31.5325987501
22829|119.968822208|32.5120472293
22831|118.325570027|34.0793567835
33274|120.570934075|31.820990456
33275|117.196324232|34.270017026
33276|119.365294658|32.4362582327
33277|120.791743004|31.8313864267
33278|120.443900693|31.9465892066
33279|120.560604352|31.8384881826
35885|120.570418892|31.9632780064
36143|120.566747026|31.9617840594
36144|120.54132349|31.9234187847
36145|120.765616795|32.1208646286
36148|121.05755857|32.0823403776
36149|121.003341603|31.9152903602
36150|120.967563895|32.0873703073
36151|119.502772051|31.4354478861
38331|120.972835499|31.3021227237
38332|120.955120479|31.3057599886
51932|120.978758506|31.3048074627
51933|120.974361656|31.3043121507
51973|119.82963614|31.2815546703
51974|119.82963614|31.2815546703
51975|120.420519999|32.5277357838
51976|119.371810152|33.271525191
51977|119.849527395|34.0134122133
51978|119.44085455|32.816121587
51979|119.554131248|32.6876491927
1102|120.978927584|31.8409984026
22559|119.952969222|31.9706260411
22560|119.930737563|31.974627527
22561|120.956220877|31.3058848888
22826|120.955358756|31.3045466477
34627|120.971871058|31.301099229
34628|120.973316794|31.3009449569
34629|120.980118331|31.3033981771
34630|120.005408825|31.8817754687
34632|119.801573563|31.9616804493
34633|119.802599191|31.9546822439
48035|119.910136812|31.8684720229
11289|120.258583582|32.6639933039
11312|120.25533593|32.6681960847
11566|119.001577779|33.0022335449
13195|118.980439171|33.0382874499
13196|118.960153571|33.0195731353
13198|118.959877956|33.0193129273
13200|118.95576991|33.0199374733
13202|120.944600558|31.8944638131
13204|120.950647954|31.8582845131
26887|118.979010032|32.2690825542
26896|118.9839686|32.2678325691
35810|120.886891306|31.3321622782
36274|121.063951654|31.3601699456
47861|121.065147957|31.3601798354
47907|120.506579658|31.228377692
51964|120.51269116|31.2150485914
51965|120.490532859|31.1730842102
51966|120.541839722|31.1869057191
51967|120.497025562|31.1778009507
51968|120.584091579|31.1938642313
51969|120.585794449|31.1932250411
51970|120.713235819|31.2182171674
51971|120.812539587|31.272003834
51972|120.478694905|31.1904323654
52076|120.717993618|31.519627093
52929|120.43630219|31.3744836366
52938|120.483851533|31.3478437503
52943|120.417874599|32.7156875926
52944|120.379772851|32.7270750334
52952|120.180524909|32.7370235999
52996|120.340866746|32.822587804
52997|120.176403109|32.7293135988
52998|119.111101414|33.5227343819
52999|119.199124851|33.5331782024
53000|119.175202765|33.5473069896
53152|118.996467597|33.5331669535
53329|120.154240932|32.1573931497
53330|120.154091094|32.1558778745
54011|119.911324124|32.1351725826
54012|119.274476938|34.0901912335
56179|119.278577087|34.0908202252
575|119.272019834|34.0877573278
576|119.264505986|34.096416519
577|119.264515572|34.0951987756
578|119.284373567|34.1065596116
579|119.355738543|34.1280980719
3505|119.356466337|34.128217662
11056|119.763421258|34.4010673284
11379|119.75967543|34.3961795288
11381|119.751911455|34.3979054435
11383|119.746909992|34.3977489345
11385|119.759894437|34.3938964591
11563|119.779531879|34.3914898727
11564|120.926226038|32.0398961344
11568|119.411919894|31.7512461398
11646|119.334785207|31.8185257974
13354|119.334882091|31.8180644666
13355|119.334714386|31.8175526721
13356|119.896632593|33.9604621279
13357|120.035944908|33.7781817202
21620|119.408388229|31.6919939307
21626|119.34678654|31.7052737222
21629|119.345915222|31.7050513048
24680|119.459800585|31.7928468611
24681|119.632945222|31.7507974455
24682|119.596118299|31.777637444
32240|121.090369406|31.5079093338
32243|118.178488095|33.4395623779
32247|118.182948019|33.2332521069
32249|119.033606754|32.9538005694
32253|119.147838019|33.16382931
33713|119.458091528|31.4332886374
39292|119.446159401|31.380238293
39293|120.476916822|33.1685802485
11406|120.422652971|33.1159570468
11478|120.307307668|32.9476031786
13394|118.800362354|31.7791868891
13395|118.914394973|31.9542940227
13396|118.751557396|34.0496341079
13399|118.754902911|34.0819968828
13400|118.754902911|34.0819968828
13401|118.882557694|34.1287388143
13402|119.78967007|33.7530602434
13403|119.791919086|33.7441794567
13404|119.785211061|33.7444645449
13405|119.801057532|33.7392860628
13406|119.795264205|33.7423882741
13407|119.787122288|33.74674751
13408|119.799177694|33.7938448823
13411|119.793524417|33.7433199249
13412|118.83019161|32.3328282455
13413|118.824242615|32.3230912898
13414|119.894671107|32.7566161386
13415|120.954000357|31.1809211413
13416|120.9427734|31.1778201939
13417|120.84952552|32.548741837
13418|121.0161771|32.5414720492
13419|119.255927224|32.258820782
13422|120.512688203|32.6143058724
13423|119.806947204|33.1759440222
13424|120.069427082|33.3248041162
13425|120.058937599|33.2953089527
13426|119.44780301|32.7854913813
13427|120.444233833|33.2557441935
29650|118.184435518|33.5016663873
29692|119.466215242|32.1250614884
29693|119.549872659|32.1462976337
29694|119.468632119|32.1103934212
29695|119.486827839|32.1230623771
29719|119.460342942|32.1055906631
29720|121.086764818|32.5329193527
29721|121.076135241|32.5408670522
29740|121.02895631|32.5385200328
29745|119.804060509|31.8752043005
29746|119.794756844|31.8611152584
33710|119.793813595|31.8619810431
35883|121.103102502|31.9546031317
224|121.105127607|31.9611689711
36086|121.119111589|31.9543142029
36090|120.908430986|31.9962509005
36091|121.001933248|31.3455095045
34634|119.577168619|31.2857761007
34635|119.334233265|33.2138688305
2591|119.334242052|33.2165152489
2592|119.335109476|33.2163517869
11342|119.33561189|33.213880646
11374|119.369115986|33.2482497241
12011|121.228571844|31.5785802088
12112|121.173224138|31.6160629787
13051|121.177520785|31.5934318397
35791|121.219448292|31.5770147897
38412|121.224125711|31.6133630489
38415|121.218804376|31.5762272848
11020|121.048345066|31.5026909876
11238|121.096423618|31.6905047271
11240|118.309787432|34.3915340036
11242|118.465408246|34.3381241412
27344|118.281388708|34.2151029911
27350|119.267370789|34.0907880823
27356|119.267506947|34.0908108474
36198|119.269100418|34.0910772644
36199|119.267550327|34.0922883287
46339|118.692073582|31.8778149678
3846|118.986449304|31.9319396077
9327|118.896243903|31.9576620772
10693|120.977424604|31.4712109938
12197|120.978593547|31.471479452
12950|120.970290651|31.4328953913
23393|120.889124062|31.3442034824
23394|120.888683772|31.3466763158
23395|120.99760486|31.4056253478
23396|120.607288128|30.9056615972
23398|120.612096206|30.9054290503
23635|120.613475793|30.9052296252
23643|120.60827581|30.9045552107
23664|120.448723816|30.9118478363
23667|120.720739779|31.146349943
23668|120.712676018|31.1539539299
27142|120.630810568|31.8102869075
27144|118.845249475|34.1114591998
27146|118.851218489|34.1430792415
27148|118.802682912|34.0790794849
27153|118.812728985|34.0840921257
27154|118.841875309|34.1107092553
27167|118.796794323|34.1339672785
27321|118.828363199|34.4657975633
27322|120.084232178|34.5793946996
27323|118.902256916|34.5866819138
27324|118.737261088|34.6432542346
27325|119.588497093|31.8915718147
27326|119.761956412|32.0742618328
27327|119.532704356|31.9696442749
34153|119.55320808|31.9745292249
34154|119.540581387|31.9626259842
34155|119.536800136|31.9660024728
39802|119.530467533|32.0662304916
219|119.632832774|31.9607608033
220|119.647838907|31.9859687078
221|119.580760956|31.9543653809
222|120.877713563|31.3250567368
223|121.019944556|31.3552376804
11146|121.080678219|31.3539032455
11147|120.400086846|31.6163932634
11148|120.087852138|31.5672346381
11149|120.089454097|31.5672305854
11166|120.138735639|31.662698964
11211|120.423596887|31.5740804495
11213|120.361767741|31.5083227927
11215|120.417240451|32.524789814
11217|119.457922025|32.7597325559
11219|119.64260558|33.0165142065
11250|119.864966444|32.4470161766
11251|120.01930255|31.7958572749
11282|120.022180716|31.7954958119
11283|119.988116985|31.7567429807
11284|120.010190934|31.8036246178
11285|119.663099637|34.1229871342
11286|119.683323412|34.2544641578
29646|121.148544966|31.8790418426
29647|121.325491953|32.0454977448
29648|119.485014861|31.4658805824
29649|119.339220372|31.4252771329
38411|119.298252473|31.4918732965
38413|119.296757773|31.4908758097
38414|119.454447797|31.5580422282
51511|120.868122678|31.3664922422
51512|120.920255547|31.4418697759
51513|120.92029147|31.4414717506
51514|120.915529062|31.4481540362
51515|121.064674979|31.3607693704
51516|119.8204691|33.1786939748
52614|119.816319215|33.1753200185
52615|119.816322741|33.1792866973
52616|119.812379035|33.1781864449
52618|119.820352508|33.1751642286
11262|117.969162076|34.3590177654
11264|117.970104473|34.3488257295
11265|117.991647096|34.3340998427
11266|118.001440422|34.3321490265
11267|117.963237237|34.3283356977
11268|117.997103717|34.4249458956
11269|117.986549995|34.3962006558
11270|117.8980866|34.364120762
11272|119.284004117|33.2610040875
11273|119.270461249|33.2582171469
11292|119.269178367|33.256844282
11294|119.215264531|33.2704645928
11295|120.252214061|31.9117730594
11296|120.261335772|31.8955987985
11305|120.306477958|31.8995928814
11306|120.244961519|31.9164067027
11308|120.471165744|31.7473204932
11315|120.342335938|31.9200707367
11323|120.216711618|31.9075284509
11325|120.495458873|31.7961215569
11327|120.363653757|31.8591693893
11329|119.988958921|31.855097079
13441|120.344342087|31.9380289849
13442|120.360459439|31.9168301452
13443|119.985747693|31.5290681402
13445|121.064787876|31.359626861
13446|121.064777794|31.3592585557
13645|121.064679748|31.3604710967
13646|121.330250751|31.0560015121
26882|119.472889752|32.7672608137
26884|119.922818233|31.7555459156
34151|119.923278307|31.7532086507
34152|119.966201524|31.7521829843
35877|120.04787088|31.7604432039
35879|119.951592639|31.7896076112
35880|119.959198193|31.7828474537
35881|119.986032781|31.7887385226
35882|119.91735759|31.7923866358
48388|119.993052026|33.7939251152
48389|119.965957305|33.7979255195
48390|117.324855124|34.2644821987
48391|117.322939007|34.2639868257
48392|119.469148036|32.7868345505
48393|119.471856563|32.7868326803
48394|118.039899634|33.3599695735
48395|118.040380222|33.3613163493
48396|119.947302838|32.3382683206
51957|117.091521442|34.3169100471
51958|117.365093473|34.2801834678
51959|117.32924196|34.2756266953
51960|117.284006376|34.287328674
51961|117.323539804|34.2748450377
51962|117.317998416|34.2741038192
51963|117.31890521|34.2756571714
54395|117.321121082|34.2756280481
54396|117.296631433|34.3038621195
54397|117.286579663|34.2850198275
54398|117.083670137|34.3245228578
54399|117.079830625|34.3215311708
54400|119.768415497|33.4489048965
1643|119.771990891|33.4489640569
2142|119.77752319|33.4503223146
11260|119.779189397|33.4528589366
11923|119.781436461|33.4444227749
11947|119.778948261|33.4447658277
11958|119.776226971|33.445187653
11959|119.774703127|33.443179628
11960|119.835278795|33.4478252093
11961|119.742462619|33.4891324984
12240|118.188545136|33.2475221756
12242|118.460483805|33.5205891976
12244|118.460488805|33.5197585363
12246|116.809865325|34.6978322985
12266|119.086927136|34.8286764076
12267|118.903664081|35.0056291587
12268|119.170865006|34.8896133721
12269|119.165118773|34.9239063109
12270|119.25457266|35.0913617372
12271|119.086458534|34.8241715894
12272|119.006209351|34.9145043126
12273|119.168193964|34.8635364967
12492|118.935662987|34.9226390547
12852|118.833385321|34.8461441942
12856|119.062597145|35.0259745733
12867|118.812562422|34.8473169595
12871|118.815755032|34.8471563563
12874|119.108709275|34.7987087179
12877|119.462109672|31.395464953
12880|119.460660639|31.3976837845
12883|120.47702836|33.2117383726
12886|120.478699928|33.2117984112
12896|119.570859682|32.4441185272
13700|119.569742239|32.4438488732
24746|119.579817559|32.4103053665
27139|119.557934172|32.408301573
27141|119.696647286|32.3752134951
44751|119.702999145|32.3638561022
44752|119.758745788|32.6204278561
44753|119.182333565|34.9466162759
44754|119.331395406|32.7053190803
44755|119.249730845|32.6282759566
44756|119.230162669|32.6957739984
11634|119.661218339|32.8194224217
11635|119.575967313|32.683610862
11644|119.574369326|32.6831932089
11652|119.315532823|33.2371669483
11944|119.4061642|33.3464630091
11945|120.842400651|31.6058376039
11946|120.869710583|31.6085644845
12107|120.451702717|33.8672319322
12109|121.095284576|31.4886680374
12744|121.097900946|31.4892703088
12791|121.093559895|31.4877590767
12803|121.090304774|31.5923496661
12806|121.075463933|31.58923504
12809|121.086239003|31.6782019457
12813|121.097203454|31.6932905166
12816|121.097608265|31.6907658604
12819|120.607430781|31.3475244122
12823|120.602334894|31.3447482638
12833|120.781007575|31.3777878162
12836|120.783567633|31.4038570261
12839|120.53439486|31.8796399595
13114|120.568332975|31.8406474625
13115|120.290806811|33.4327058024
13116|120.262355975|33.4434734131
21659|120.29721047|33.4475921923
27303|120.356937625|33.4685921602
27305|121.112601877|31.4765434334
27307|121.158751495|31.4977472847
27309|119.655966439|31.5826856178
27311|119.807228439|31.4390417051
27312|119.746060148|31.3658608593
27314|119.932931922|31.4936059048
27315|120.026116497|31.4910189563
31386|119.857178978|31.4768174457
31393|119.774038676|31.4166377768
31394|119.805822845|31.4406196343
31395|119.864784944|31.3951826164
31396|118.887118459|33.3363974203
31397|118.871329577|33.323282165
31398|118.897038565|33.3033032519
31399|118.896415474|33.3097837424
31400|118.89928689|33.3097359044
31401|118.895169062|33.3082218995
31403|118.897080114|33.3080667832
31404|118.898044538|33.3079637184
31405|118.898885312|33.306875578
31406|118.899720402|33.3071600168
35875|118.917260943|33.2829442349
35876|118.920057823|33.2829420384
36088|118.920058422|33.2845733536
36089|118.920057823|33.2829420384
36193|118.920057325|33.2826709711
36194|118.92005581|33.2818593916
36195|118.920194258|33.2813182161
36196|118.920055801|33.2810483573
36197|118.920055088|33.280777324
36198|118.920054368|33.2805067505
36199|118.921386774|33.283371762
36218|118.921383858|33.2805065356
12576|118.922442397|33.2844528884
12580|118.99627031|33.3823835994
44029|118.994829329|33.3751614219
44030|118.996537699|33.3718077022
44031|118.991827156|33.3713170252
44032|118.988975251|33.3735158253
44033|120.682536268|32.7674257035
44034|119.575874248|32.0484622296
44035|119.60739902|31.9926613434
44036|119.607574233|31.988957922
44037|120.550427847|32.4257814549
9919|120.558594019|32.2758347793
9920|120.52179024|32.432549493
11133|120.527256912|32.4330976703
11134|120.529372991|32.4337215611
11135|120.527969961|32.429342975
11136|120.593696885|31.0755622966
11204|120.664500543|31.094696792
12396|120.671405352|31.0653512278
12397|120.538959746|30.8803816924
12398|120.66107017|30.8723642931
12399|120.684346597|30.9143662931
12400|120.651541415|30.8718440943
12401|120.706859895|31.1729784548
12402|120.705278623|31.1719022541
12403|120.454601629|31.5869960849
12595|120.418823987|31.5860112244
12629|120.307868478|31.4838346214
12660|120.29013687|31.4914461328
12662|119.828950415|31.714259946
12667|119.725784187|31.6066072167
24695|120.631951491|31.7439430345
24704|120.63279204|31.7456645435
24730|119.78296083|31.6869590304
26934|118.675409844|33.7323599328
26935|118.652451647|33.7328144665
27110|118.662077474|33.723104368
27112|118.689084092|33.7332197444
27114|118.715955784|33.6996256002
27119|118.669168992|33.6906313044
27121|118.578945596|33.7171648337
27133|118.610934155|33.776612745
27137|120.538497242|31.8249409606
35862|120.562328144|33.4564947704
35868|119.189538884|33.5194683955
35870|119.187780998|33.5185525859
35871|119.428286618|31.3159155758
35872|120.520282491|32.1729255545
35873|120.548586962|32.1492469767
35874|120.740042175|32.2917923193
40689|120.404152786|32.172537962
40721|120.641535336|32.0248748749
40722|120.591067442|32.3651639587
40723|120.591767098|32.3639207122
40725|119.894642919|32.3044485152
54931|118.32614208|33.2299211586
54932|118.32829223|33.2353469704
54933|118.318513191|33.2350751411
54934|118.766374438|34.0844998256
11205|118.823829298|34.1063362494
11346|118.204238989|33.9541239173
11348|118.198237966|33.9559292634
11350|118.20326725|33.992167713
11512|118.332057794|33.8486423074
11513|119.564077247|32.1225030795
12112|119.483372824|32.1331435244
12639|120.278203886|33.4321003285
12719|120.282082166|33.4321876556
12825|120.433085161|33.4976172699
12849|119.877884795|33.6870600292
30926|119.634683385|33.6192035884
30927|119.888750891|33.6800825851
30928|119.888346981|33.6799608764
40621|119.450046952|31.4482547858
40714|119.497725979|31.4226267335
40715|119.521352183|31.4054480967
40716|119.487856355|31.4115732735
40717|119.432712019|31.4089761856
40718|119.43278485|31.4074904038
40719|119.432838204|31.4064018937
40720|119.324926132|31.4546902558
6747|119.444755264|31.3698612869
9116|119.445505824|31.3698533446
9121|119.210071807|31.403492487
11741|120.037384879|32.2122243029
12006|119.140528359|32.2939489475
12008|119.327173432|32.3254942202
12009|119.268581425|32.4360423459
13738|119.266386709|32.4333888707
13739|119.250607261|32.2515735123
13740|119.285240529|32.416743889
13741|119.243672231|32.250515266
23636|119.245040606|32.2518940684
23644|119.250462411|32.2523313704
34623|119.103544564|32.2959817673
34624|119.60416925|31.7222850188
34625|119.604102386|31.7238708749
34626|119.60500709|31.7222551764
35857|120.239159195|33.9902673232
35859|119.63232879|31.751811205
35860|119.496770059|31.6275705925
35861|119.166494181|32.3001491291
35863|119.377066698|32.3149406425
35864|119.45226881|32.4432243329
35865|121.456854452|31.9824803119
35866|119.105531161|34.4021937529
35867|119.40839211|34.4190592993
42658|119.248266499|34.2723693421
52157|119.249417756|34.2724790444
53980|119.242978843|34.2681511511
55550|119.252947426|34.2727587812
55551|119.257523417|34.270905396
55552|119.224530072|34.2761901436
55554|119.24361137|34.2696339684
55555|119.239911366|34.2694834157
55557|119.679321258|34.5109026714
55558|119.685444826|34.513132343
55559|119.696500109|34.5161971679
55754|119.438846208|34.2857871724
55755|119.836433894|31.33933897
55759|119.832531745|31.3394479481
56715|119.831873281|31.3359811049
8254|119.834693154|31.3341482906
9344|119.831513826|31.3326663677
9356|119.288252852|32.3318520067
10692|120.240686559|33.5772406268
10700|120.268182795|33.5105986522
10712|120.215035945|33.7901997276
10716|120.231173819|33.7796942136
10720|120.083122261|33.597273905
10724|120.08410181|33.5975433753
11510|120.219528815|33.547272407
12012|120.085350602|33.663178644
12485|120.238082785|33.7700606236
12488|120.135512579|33.7595283407
12554|120.232587896|33.7869225022
22651|119.034212237|32.9550068557
24732|118.957633584|33.0265424817
24733|118.95880795|33.0014520505
24734|118.961193498|33.0054232533
24735|118.965208349|33.0268661718
24736|119.040395784|32.9679214843
24737|118.809688982|31.3281491124
24738|120.233157795|31.9885023357
24739|120.238704703|31.9919933882
24740|120.228287934|31.9893474519
24741|120.241658735|31.9751914726
24742|120.227016603|31.9963338385
32219|118.002430387|34.3221474897
32228|118.004594873|34.322135998
32244|118.012301021|34.3713240651
32245|117.929505063|34.3807491879
32251|119.001622662|33.3713955517
32254|118.989009103|33.3668815066
8252|118.877058698|34.1355942327
11201|118.708515966|34.201128681
11202|118.743555416|34.1660504327
11203|118.877883729|34.1295726909
11299|118.748948579|34.1572608612
11300|118.875008425|34.2846054381
11302|118.866023342|34.3125769832
11303|118.82757868|34.2639915673
26941|118.828030581|34.2438955357
26953|118.828024218|34.2427198593
27041|118.699668272|34.2537295123
27043|118.699615005|34.2563900856
27045|118.699538892|34.2545593824
27047|120.591174557|33.2236712815
27051|121.82228353|31.6950066873
27055|119.989763622|31.7297564919
27059|119.858638882|31.7738329457
27062|119.862633306|31.7692104973
27065|119.832073023|31.8794440086
27067|119.853274908|31.8045993884
27069|120.105480149|31.6711123043
27071|120.086202718|31.6831134395
27073|119.792763126|31.8604371707
27075|119.798908881|31.8592976785
27079|119.798908881|31.8592976785
27084|119.835323671|31.869681006
27096|119.834161441|31.8714129007
27104|119.831849531|31.8697601088
27106|119.837476653|31.87254777
27108|119.994870803|31.6019540575
35856|119.935896616|31.7091589771
48984|120.127616255|31.8225707949
50448|119.772849218|31.8759523875
50449|119.775749444|31.8744454886
50450|120.09654415|31.5155512345
50451|120.029166988|31.5102299803
50460|120.103635905|31.5024766391
12865|120.10499607|31.5019434581
13227|120.10724795|31.5018280905
13228|120.107955627|31.501727243
13358|120.65866039|32.7660517465
13359|120.716260729|32.9060842985
13362|119.332772577|31.4402155018
13364|119.334349679|31.4407987221
13366|118.543701901|31.9792362847
13374|118.548905003|31.9777349336
13386|118.544869228|31.983905425
13398|118.551627001|31.9790924783
13410|118.542617573|31.9794797408
13421|119.83774688|34.0399178232
13432|120.933169568|31.458049189
13436|120.929822386|31.4595694545
13438|118.215906088|33.4543082821
13676|119.795547943|33.4687132859
21645|120.376058959|32.858775819
21648|120.377362041|32.8593875368
21981|121.476100127|31.8249565417
21990|121.474536018|31.8259504828
24617|121.585957911|32.0502464344
39407|121.830253727|31.8980055154
39408|121.49237544|31.8573879139
39409|119.493388232|32.0034411407
39410|119.787638723|33.5543661796
39411|119.90345273|33.5441333804
2142|119.903992588|33.5443318258
2142|119.44547495|31.491200142
10416|119.202394605|31.5371355791
11190|119.499781479|31.3199032353
11192|120.239497884|32.9336908329
11193|119.967427298|33.1391025521
11194|120.033726657|32.7517388205
11195|120.089514671|32.9785566171
11196|119.861144318|32.9079667582
11197|120.165603088|32.9338832428
12010|120.169386326|32.7413565954
24548|119.873579189|32.7520697021
24550|119.85462238|32.9583990613
24558|120.116287402|32.7205879242
24592|119.889227437|32.9785912411
24599|119.89062677|32.9785670471
24652|120.172243451|33.0805153301
32239|119.900335139|31.9193371784
46419|119.817154892|31.9571955124
46420|119.814084019|31.9277264481
46421|121.564749864|31.9098174793
46422|121.541253655|31.8495436302
46423|121.639513652|31.7711196362
46424|120.696209725|31.8086570206
46425|120.221534971|33.2862278266
46426|120.161883951|33.3412356834
46427|120.160131501|33.3424726878
46428|120.15982372|33.3431201089
46429|120.246419421|33.3520081009
46430|120.130508284|33.3290469698
46431|120.090401561|33.4351451005
47535|119.975114986|33.9623356015
54010|121.164369665|32.2895390391
54013|121.164595651|32.2776247622
216|119.829057504|33.2731475625
2526|120.110413732|33.3093011258
2588|120.107035991|33.3066601528
2648|120.107292102|33.3083769672
2652|118.963016901|33.0088317089
11585|120.156752279|31.9166637376
11600|120.154637091|31.8952004435
12520|120.445919048|31.7265952704
23389|120.492707872|31.7609533829
23390|120.451330479|31.7317732897
23391|120.451473247|31.7498908055
23392|120.333503973|31.7247816557
24676|120.320969703|31.7353300651
24677|120.17780755|31.8919898979
24678|119.91848028|32.4505382163
27223|121.834418169|31.9252363336
27226|121.850408197|31.8462666994
27229|121.812707814|31.933755026
27232|121.854923525|31.8447276335
35854|121.597526042|31.7554489797
35855|117.060814303|34.2049831905
36026|117.061424789|34.2114657558
47527|120.674271943|31.8826397069
47528|120.809841043|31.5941313973
47529|121.304581901|32.0574148805
47531|119.466765516|31.4479717008
47532|119.466588146|31.4465289526
47533|119.771232124|31.2644841083
47534|118.401713779|34.310712453
2623|118.308251224|34.2975951809
2628|118.315837575|34.2970976381
2635|118.264260455|34.3488146036
2640|118.262611111|34.3374967636
2643|118.290399549|34.3555957259
12573|118.324995519|34.412391899
22650|118.326136552|34.4092115832
35807|118.324182213|34.4147485188
35832|118.12284638|34.3474916443
35833|118.125980148|34.346721063
35835|119.613243339|34.216578406
35844|120.757306711|33.2607046173
35845|120.760076592|33.2564572498
35846|120.760828049|33.2720491079
35847|120.760859943|33.2553141764
35849|120.763727171|33.2562877048
35850|120.764519798|33.2544465931
35851|120.761545964|33.2534368673
35852|120.795905579|33.2026497954
35853|120.736220895|33.1823274115
56865|120.78802921|33.2208337491
12495|120.748660086|33.2696401128
12513|120.813095183|33.222259321
12612|120.68179227|31.1387280637
12615|120.662434414|31.1087740861
27274|120.661257421|31.1098624495
27283|120.650831296|30.8717516714
27295|120.367259036|30.9263699964
27300|120.470364315|31.6661011005
27316|120.072146325|31.565089738
27318|120.45875108|31.4960580656
27328|120.452178147|31.5021727003
27330|120.09607977|31.4934738543
27335|120.437262428|31.5251893653
27338|120.105533302|33.3244725801
27342|120.117674718|33.3348222276
34140|120.123574549|33.3357119835
34141|120.121544091|33.3368530772
34142|120.176625125|33.312581676
34143|120.194932274|33.3150770364
34144|120.199506506|33.3170486934
34145|120.198601402|33.3188968071
34146|120.188214765|33.3070836228
34147|120.193626934|33.3093665178
34148|120.344543242|33.8111550737
34149|120.528571083|31.843096941
34150|120.631253538|31.941380319
10765|118.995990805|33.6138354886
10794|118.988756942|33.6050221098
10795|119.015965192|33.6106298527
10796|119.104397161|33.5053902439
10797|119.104343926|33.5065751042
10798|119.114116241|33.6227642001
10799|119.827863772|33.995762652
10800|119.985655779|32.3983837129
10801|119.501227396|32.0017163023
10802|119.591795766|31.8851358557
10803|119.696981503|32.1027557987
10804|119.614215962|32.0148694464
10805|119.607414612|32.0204968277
10806|119.610660492|32.0204824259
10807|119.607682375|32.0181830719
10808|120.202232652|32.8208294184
10809|119.52466871|32.7993877952
11166|119.545293489|32.7770743373
11167|119.545091359|32.7765128029
11168|119.437493805|32.8157131317
11169|119.43919796|32.8174171524
11170|119.437238764|32.8171869474
11171|119.853091758|31.809358713
11172|119.747902245|31.7809297349
11173|119.834995068|31.7852889224
11174|120.06973035|33.2955066837
11176|119.844013023|33.18871696
11489|119.81575422|33.2871564826
11973|120.051605682|33.3236080579
11974|120.078178581|33.3172936462
11975|120.066878049|33.3069400868
11976|120.054149953|33.3225430458
12068|120.083066306|33.3134847092
12069|120.054643826|33.3113763477
12070|120.04644489|33.3266107466
12072|120.063524065|33.3250469382
13664|120.062498011|33.3272491721
13665|120.064636326|33.325374389
13666|120.062041438|33.3180590603
13667|120.060330903|33.3175430654
13668|120.054729123|33.3224568794
13669|120.069310106|33.3118435148
13670|120.059960703|33.3239749275
13671|120.080607659|33.3077029775
13672|120.068502681|33.3856512992
13673|120.068720112|33.3836894114
13674|120.069715102|33.3979123845
13675|120.071429308|33.3943037495
27057|118.765652882|33.7195650895
27064|118.606860006|33.7011721752
44024|118.601608104|33.7030851384
44025|118.60097624|33.7033151833
44026|118.600345218|33.703544919
44027|118.655929879|33.5073435759
44028|118.655892825|33.5089338535
54388|118.70756759|33.6318819121
54389|118.711929052|33.6312701793
54390|118.768949083|33.5623406165
54392|118.740736865|33.6989526447
54393|118.747118385|33.5557701768
54394|118.745538797|33.561409596
215|118.756970621|33.5580890739
12854|118.75544519|33.5591369799
27523|118.782136519|33.7581883954
